timestamp_entry,timestamp_exit,direction,entry_price,sl_price,tp_price,exit_price,exit_reason,rr_effective,realized_rr,pnl_percent,setup_name,pattern_id,pattern_name,breakeven_active,bars_held
2026-02-25T16:49:00+00:00,2026-02-25T16:49:00+00:00,long,5178.58,5176.25,5183.954074074074,5178.58,BE,2.3064695596885216,0.0,0.0,Setup A,Pattern 3,MORNING_STAR,True,1
2026-02-25T17:53:00+00:00,2026-02-25T17:53:00+00:00,long,5196.41,5195.28,5202.3225,5195.28,SL,5.232300884955569,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-02-25T17:57:00+00:00,2026-02-25T17:57:00+00:00,long,5196.42,5193.69,5202.3225,5196.42,BE,2.162087912087591,0.0,0.0,Setup A,Pattern 1,ENGULFING,True,1
2026-02-25T19:48:00+00:00,2026-02-25T19:50:00+00:00,long,5207.19,5205.54,5214.803333333333,5205.54,SL,4.614141414142645,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,3
2026-02-25T19:58:00+00:00,2026-02-25T20:48:00+00:00,long,5205.91,5203.72,5214.803333333333,5203.72,SL,4.0608828006096145,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,51
2026-02-25T20:52:00+00:00,2026-02-25T20:52:00+00:00,long,5203.33,5202.91,5207.339,5202.91,SL,9.545238095236476,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-02-25T20:55:00+00:00,2026-02-25T20:56:00+00:00,long,5202.83,5201.82,5207.339,5201.82,SL,4.464356435642614,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,2
2026-02-25T21:30:00+00:00,2026-02-25T22:14:00+00:00,long,5203.11,5196.58,5216.835,5196.58,SL,2.1018376722819143,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,45
2026-02-25T22:40:00+00:00,2026-02-25T22:40:00+00:00,long,5183.26,5181.21,5191.316428571428,5183.26,BE,3.929965156793853,0.0,0.0,Setup A,Pattern 2,PIN_BAR,True,1
2026-02-25T23:15:00+00:00,2026-02-25T23:15:00+00:00,long,5160.89,5158.57,5171.546666666667,5160.89,BE,4.593390804596513,0.0,0.0,Setup A,Pattern 2,PIN_BAR,True,1
2026-02-25T23:17:00+00:00,2026-02-25T23:17:00+00:00,long,5171.58,5158.57,5198.7733333333335,5171.58,BE,2.0901870356136167,0.0,0.0,Setup A,Pattern 3,MORNING_STAR,True,1
2026-02-25T23:22:00+00:00,2026-02-25T23:22:00+00:00,long,5166.7,5165.11,5171.546666666667,5166.7,BE,3.0482180293501995,0.0,0.0,Setup A,Pattern 1,ENGULFING,True,1
2026-02-25T23:30:00+00:00,2026-02-25T23:30:00+00:00,long,5169.03,5167.71,5176.298461538462,5167.71,SL,5.506410256412094,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-02-25T23:32:00+00:00,2026-02-25T23:32:00+00:00,long,5169.48,5166.6,5176.298461538462,5169.48,BE,2.3675213675223743,0.0,0.0,Setup A,Pattern 1,ENGULFING,True,1
2026-02-25T23:36:00+00:00,2026-02-25T23:40:00+00:00,long,5173.46,5168.41,5186.632,5168.41,SL,2.6083168316829894,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,5
2026-02-26T01:15:00+00:00,2026-02-26T01:15:00+00:00,long,5168.71,5166.24,5176.625,5168.71,BE,3.2044534412952013,0.0,0.0,Setup A,Pattern 2,PIN_BAR,True,1
2026-02-26T01:28:00+00:00,2026-02-26T01:31:00+00:00,long,5170.59,5169.09,5176.625,5169.09,SL,4.023333333333237,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,4
2026-03-02T02:30:00+00:00,2026-03-02T02:31:00+00:00,long,5364.81,5359.85,5376.53,5359.85,SL,2.3629032258063023,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,2
2026-03-02T02:46:00+00:00,2026-03-02T02:46:00+00:00,long,5364.9,5361.64,5375.765,5361.64,SL,3.332822085890489,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-02T02:56:00+00:00,2026-03-02T03:00:00+00:00,long,5344.92,5341.1,5356.986666666667,5341.1,SL,3.15881326352553,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,5
2026-03-02T03:17:00+00:00,2026-03-02T03:19:00+00:00,long,5343.6,5333.76,5365.295,5333.76,SL,2.2047764227641653,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,3
2026-03-02T03:33:00+00:00,2026-03-02T04:42:00+00:00,long,5314.56,5310.68,5345.49,5345.49,TP,7.971649484535699,7.971649484535699,7.971649484535699,Setup A,Pattern 2,PIN_BAR,False,70
2026-03-02T06:54:00+00:00,2026-03-02T07:00:00+00:00,long,5356.79,5355.49,5365.731428571429,5355.49,SL,6.878021978021532,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,7
2026-03-02T07:07:00+00:00,2026-03-02T07:07:00+00:00,long,5350.76,5348.99,5358.09,5348.99,SL,4.141242937852045,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-02T07:24:00+00:00,2026-03-02T07:24:00+00:00,long,5350.91,5349.61,5357.857777777778,5349.61,SL,5.344444444444141,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-02T07:38:00+00:00,2026-03-02T07:50:00+00:00,long,5356.18,5355.22,5365.731428571429,5365.731428571429,TP,9.949404761904741,9.949404761904741,9.949404761904741,Setup A,Pattern 2,PIN_BAR,False,13
2026-03-02T10:54:00+00:00,2026-03-02T10:54:00+00:00,long,5403.63,5399.87,5413.106666666667,5399.87,SL,2.520390070921785,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-02T11:00:00+00:00,2026-03-02T11:00:00+00:00,long,5394.37,5391.33,5403.536666666667,5391.33,SL,3.0153508771931183,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-02T11:03:00+00:00,2026-03-02T11:11:00+00:00,long,5396.3,5391.38,5412.6,5391.38,SL,3.313008130081289,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,9
2026-03-02T11:17:00+00:00,2026-03-02T11:18:00+00:00,long,5396.28,5394.04,5403.052857142858,5394.04,SL,3.0235969387761434,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,2
2026-03-02T11:22:00+00:00,2026-03-02T11:49:00+00:00,long,5394.94,5388.78,5412.6,5388.78,SL,2.8668831168833084,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,28
2026-03-02T12:08:00+00:00,2026-03-02T12:21:00+00:00,long,5386.39,5380.32,5403.01375,5386.39,BE,2.738673805600997,0.0,0.0,Setup A,Pattern 1,ENGULFING,True,14
2026-03-02T12:27:00+00:00,2026-03-02T12:27:00+00:00,long,5386.62,5384.72,5390.964444444445,5384.72,SL,2.286549707603011,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-02T12:29:00+00:00,2026-03-02T12:37:00+00:00,long,5386.67,5383.75,5397.673333333333,5397.673333333333,TP,3.7682648401824754,3.7682648401824754,3.7682648401824754,Setup A,Pattern 1,ENGULFING,True,9
2026-03-02T12:41:00+00:00,2026-03-02T12:44:00+00:00,long,5393.99,5392.45,5397.673333333333,5397.673333333333,TP,2.3917748917749875,2.3917748917749875,2.3917748917749875,Setup A,Pattern 2,PIN_BAR,False,4
2026-03-02T13:05:00+00:00,2026-03-02T13:06:00+00:00,long,5389.16,5387.79,5396.8775,5387.79,SL,5.63321167883238,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,2
2026-03-02T13:11:00+00:00,2026-03-02T13:15:00+00:00,long,5384.99,5382.41,5390.367,5390.367,TP,2.0841085271319995,2.0841085271319995,2.0841085271319995,Setup A,Pattern 2,PIN_BAR,False,5
2026-03-02T13:18:00+00:00,2026-03-02T13:20:00+00:00,long,5393.88,5391.87,5402.59,5391.87,SL,4.333333333332881,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,3
2026-03-02T13:22:00+00:00,2026-03-02T13:24:00+00:00,long,5392.0,5389.63,5397.673333333333,5389.63,SL,2.3938115330520833,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,3
2026-03-02T13:26:00+00:00,2026-03-02T13:27:00+00:00,long,5392.6,5388.73,5402.59,5392.6,BE,2.5813953488366193,0.0,0.0,Setup A,Pattern 1,ENGULFING,True,2
2026-03-02T13:42:00+00:00,2026-03-02T13:42:00+00:00,long,5395.2,5393.73,5402.59,5393.73,SL,5.027210884353093,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-02T13:49:00+00:00,2026-03-02T13:49:00+00:00,long,5385.16,5381.28,5396.563333333333,5381.28,SL,2.9390034364258812,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,1
2026-03-02T13:52:00+00:00,2026-03-02T13:54:00+00:00,long,5382.96,5379.86,5390.030833333333,5379.86,SL,2.2809139784943167,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,3
2026-03-02T14:03:00+00:00,2026-03-02T14:12:00+00:00,long,5384.17,5380.64,5397.5625,5397.5625,TP,3.7939093484421793,3.7939093484421793,3.7939093484421793,Setup A,Pattern 1,ENGULFING,True,10
2026-03-02T15:20:00+00:00,2026-03-02T15:31:00+00:00,long,5394.07,5389.6,5412.116,5412.116,TP,4.037136465325038,4.037136465325038,4.037136465325038,Setup A,Pattern 1,ENGULFING,True,12
2026-03-02T15:50:00+00:00,2026-03-02T15:50:00+00:00,long,5394.92,5393.98,5397.1866666666665,5397.1866666666665,TP,2.411347517728932,2.411347517728932,2.411347517728932,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-02T15:57:00+00:00,2026-03-02T15:57:00+00:00,long,5396.07,5394.32,5401.334,5394.32,SL,3.0080000000000706,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-02T16:19:00+00:00,2026-03-02T16:19:00+00:00,long,5365.77,5361.3,5383.459999999999,5365.77,BE,3.9574944071583182,0.0,0.0,Setup A,Pattern 2,PIN_BAR,True,1
2026-03-02T16:21:00+00:00,2026-03-02T16:21:00+00:00,long,5366.18,5363.61,5383.459999999999,5363.61,SL,6.72373540855824,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,1
2026-03-02T16:42:00+00:00,2026-03-02T16:44:00+00:00,long,5351.02,5347.44,5364.173636363636,5347.44,SL,3.674200101573442,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,3
2026-03-02T16:53:00+00:00,2026-03-02T17:00:00+00:00,long,5336.04,5320.78,5380.291111111112,5320.78,SL,2.899810688801508,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,8
2026-03-02T17:14:00+00:00,2026-03-02T17:17:00+00:00,long,5329.39,5324.48,5351.92375,5324.48,SL,4.589358452137697,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,4
2026-03-02T17:25:00+00:00,2026-03-02T17:28:00+00:00,long,5333.49,5327.34,5346.6050000000005,5327.34,SL,2.1325203252034908,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,4
2026-03-02T17:37:00+00:00,2026-03-02T17:45:00+00:00,long,5338.14,5336.07,5352.09375,5336.07,SL,6.740942028983335,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,9
2026-03-03T17:46:00+00:00,2026-03-03T17:46:00+00:00,short,5054.82,5064.76,5020.93,5064.76,SL,3.4094567404424225,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,1
2026-03-03T17:49:00+00:00,2026-03-03T17:51:00+00:00,short,5071.02,5076.78,5020.93,5076.78,SL,8.696180555556625,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,3
2026-03-03T17:53:00+00:00,2026-03-03T17:54:00+00:00,short,5080.34,5084.0,5070.482,5084.0,SL,2.6934426229509745,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,2
2026-03-03T18:16:00+00:00,2026-03-03T18:21:00+00:00,short,5108.54,5113.69,5093.74,5113.69,SL,2.873786407767229,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,6
2026-03-03T18:29:00+00:00,2026-03-03T18:36:00+00:00,short,5117.02,5119.95,5093.74,5119.95,SL,7.945392491469478,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,8
2026-03-03T18:38:00+00:00,2026-03-03T19:01:00+00:00,short,5128.21,5134.7,5095.803333333333,5095.803333333333,TP,4.9933230611198525,4.9933230611198525,4.9933230611198525,Setup A,Pattern 2,PIN_BAR,False,24
2026-03-03T20:30:00+00:00,2026-03-03T20:31:00+00:00,short,5110.79,5117.17,5097.278333333334,5117.17,SL,2.1178160919539315,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,2
2026-03-03T20:33:00+00:00,2026-03-03T20:34:00+00:00,short,5109.7,5116.68,5075.015,5116.68,SL,4.96919770773598,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,2
2026-03-03T20:36:00+00:00,2026-03-03T20:37:00+00:00,short,5115.75,5118.72,5107.5233333333335,5118.72,SL,2.769921436587796,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,2
2026-03-03T20:56:00+00:00,2026-03-03T20:57:00+00:00,short,5130.93,5136.69,5119.176,5136.69,SL,2.0406250000002286,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,2
2026-03-03T21:01:00+00:00,2026-03-03T21:01:00+00:00,short,5136.24,5138.09,5125.37,5138.09,SL,5.8756756756744615,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-03T21:05:00+00:00,2026-03-03T21:13:00+00:00,short,5139.74,5148.08,5110.195,5110.195,TP,3.5425659472421533,3.5425659472421533,3.5425659472421533,Setup A,Pattern 1,ENGULFING,True,9
2026-03-03T21:17:00+00:00,2026-03-03T21:45:00+00:00,short,5109.25,5121.21,5082.518,5121.21,SL,2.2351170568561782,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,29
2026-03-03T22:18:00+00:00,2026-03-03T22:18:00+00:00,short,5116.77,5119.17,5106.1425,5119.17,SL,4.428125000000883,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-03T22:30:00+00:00,2026-03-03T22:41:00+00:00,short,5122.98,5129.12,5106.1425,5106.1425,TP,2.742263843648003,2.742263843648003,2.742263843648003,Setup A,Pattern 1,ENGULFING,False,12
2026-03-04T01:19:00+00:00,2026-03-04T01:23:00+00:00,short,5117.2,5126.2,5097.99090909091,5126.2,SL,2.1343434343433625,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,5
2026-03-04T01:32:00+00:00,2026-03-04T01:32:00+00:00,short,5123.67,5126.03,5113.762727272727,5126.03,SL,4.197996918336712,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-04T01:49:00+00:00,2026-03-04T02:02:00+00:00,short,5125.99,5129.65,5114.010833333334,5114.010833333334,TP,3.272996357012715,3.272996357012715,3.272996357012715,Setup A,Pattern 1,ENGULFING,False,14
2026-03-04T02:13:00+00:00,2026-03-04T02:18:00+00:00,short,5117.04,5120.54,5106.356,5120.54,SL,3.052571428571485,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,6
2026-03-04T02:33:00+00:00,2026-03-04T02:41:00+00:00,short,5127.86,5129.96,5115.543076923077,5129.96,SL,5.865201465200245,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,9
2026-03-04T02:44:00+00:00,2026-03-04T02:46:00+00:00,short,5134.61,5137.67,5126.69375,5137.67,SL,2.5870098039210045,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,3
2026-03-04T02:53:00+00:00,2026-03-04T02:59:00+00:00,short,5134.17,5139.41,5115.543076923077,5139.41,SL,3.554756312390043,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,7
2026-03-04T17:01:00+00:00,2026-03-04T17:06:00+00:00,long,5153.66,5143.75,5177.91625,5143.75,SL,2.4476538849647547,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,6
2026-03-04T17:08:00+00:00,2026-03-04T17:08:00+00:00,long,5149.18,5146.27,5163.713076923077,5146.27,SL,4.994184509648637,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,1
2026-03-04T17:13:00+00:00,2026-03-04T17:13:00+00:00,long,5141.46,5137.72,5153.6030769230765,5137.72,SL,3.2468120115179646,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-04T17:18:00+00:00,2026-03-04T17:27:00+00:00,long,5141.0,5134.32,5154.959411764706,5154.959411764706,TP,2.0897323001055517,2.0897323001055517,2.0897323001055517,Setup A,Pattern 1,ENGULFING,True,10
2026-03-04T17:49:00+00:00,2026-03-04T18:00:00+00:00,long,5137.87,5133.59,5155.824210526316,5155.824210526316,TP,4.194909001476015,4.194909001476015,4.194909001476015,Setup A,Pattern 2,PIN_BAR,True,12
2026-03-04T18:25:00+00:00,2026-03-04T18:25:00+00:00,long,5141.08,5138.36,5151.280000000001,5151.280000000001,TP,3.7499999999999165,3.7499999999999165,3.7499999999999165,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-04T18:29:00+00:00,2026-03-04T18:29:00+00:00,long,5147.94,5144.64,5162.74,5144.64,SL,4.484848484849529,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-04T18:46:00+00:00,2026-03-04T18:46:00+00:00,long,5148.27,5142.86,5163.718214285714,5148.27,BE,2.8554924742534267,0.0,0.0,Setup A,Pattern 2,PIN_BAR,True,1
2026-03-04T18:55:00+00:00,2026-03-04T18:55:00+00:00,long,5149.02,5147.14,5153.37,5147.14,SL,2.313829787233618,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-04T18:58:00+00:00,2026-03-04T18:58:00+00:00,long,5147.57,5145.53,5153.37,5147.57,BE,2.843137254902101,0.0,0.0,Setup A,Pattern 3,MORNING_STAR,True,1
2026-03-04T19:37:00+00:00,2026-03-04T19:37:00+00:00,long,5137.24,5134.16,5145.389999999999,5134.16,SL,2.6461038961038406,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,1
2026-03-04T19:42:00+00:00,2026-03-04T19:53:00+00:00,long,5136.7,5132.46,5145.389999999999,5145.389999999999,TP,2.0495283018868036,2.0495283018868036,2.0495283018868036,Setup A,Pattern 1,ENGULFING,False,12
2026-03-04T19:55:00+00:00,2026-03-04T19:56:00+00:00,long,5143.94,5142.83,5157.617916666667,5142.83,SL,12.322447447451781,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,2
2026-03-04T19:59:00+00:00,2026-03-04T19:59:00+00:00,long,5143.28,5140.99,5157.617916666667,5140.99,SL,6.261098981077522,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,1
2026-03-04T20:03:00+00:00,2026-03-04T20:03:00+00:00,long,5138.62,5136.62,5145.67375,5136.62,SL,3.526875000000018,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-04T20:08:00+00:00,2026-03-04T20:09:00+00:00,long,5136.66,5132.17,5145.67375,5132.17,SL,2.0075167037863055,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,2
2026-03-04T20:16:00+00:00,2026-03-04T20:16:00+00:00,long,5124.17,5120.64,5133.950999999999,5120.64,SL,2.7708215297449703,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-04T20:22:00+00:00,2026-03-04T20:38:00+00:00,long,5122.8,5115.58,5148.245384615385,5122.8,BE,3.5242914979755935,0.0,0.0,Setup A,Pattern 1,ENGULFING,True,17
2026-03-04T20:47:00+00:00,2026-03-04T20:47:00+00:00,long,5129.87,5125.28,5141.198888888889,5129.87,BE,2.468167513919137,0.0,0.0,Setup A,Pattern 1,ENGULFING,True,1
2026-03-04T20:50:00+00:00,2026-03-04T20:51:00+00:00,long,5132.31,5131.07,5141.198888888889,5131.07,SL,7.168458781357848,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,2
2026-03-04T21:37:00+00:00,2026-03-04T21:37:00+00:00,long,5128.34,5127.31,5136.417777777778,5127.31,SL,7.842502696873352,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-04T21:41:00+00:00,2026-03-04T21:42:00+00:00,long,5129.9,5126.85,5136.417777777778,5129.9,BE,2.1369763205834817,0.0,0.0,Setup A,Pattern 1,ENGULFING,True,2
2026-03-04T21:47:00+00:00,2026-03-04T21:51:00+00:00,long,5131.96,5129.67,5136.77125,5131.96,BE,2.1009825327510137,0.0,0.0,Setup A,Pattern 2,PIN_BAR,True,5
2026-03-04T21:53:00+00:00,2026-03-04T21:55:00+00:00,long,5133.05,5132.09,5136.77125,5136.77125,TP,3.8763020833327695,3.8763020833327695,3.8763020833327695,Setup A,Pattern 2,PIN_BAR,True,3
2026-03-04T21:57:00+00:00,2026-03-04T21:57:00+00:00,long,5138.88,5137.58,5144.611428571428,5137.58,SL,4.4087912087903804,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-10T14:01:00+00:00,2026-03-10T14:04:00+00:00,long,5178.85,5176.54,5184.286363636364,5178.85,BE,2.35340417158541,0.0,0.0,Setup A,Pattern 1,ENGULFING,True,4
2026-03-10T14:08:00+00:00,2026-03-10T14:08:00+00:00,long,5186.75,5184.4,5194.58,5186.75,BE,3.3319148936164744,0.0,0.0,Setup A,Pattern 2,PIN_BAR,True,1
2026-03-10T14:51:00+00:00,2026-03-10T15:00:00+00:00,long,5177.0,5172.51,5189.14,5172.51,SL,2.7037861915369525,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,10
2026-03-10T15:11:00+00:00,2026-03-10T15:11:00+00:00,long,5169.42,5165.33,5179.458,5169.42,BE,2.454278728606161,0.0,0.0,Setup A,Pattern 1,ENGULFING,True,1
2026-03-10T15:24:00+00:00,2026-03-10T15:24:00+00:00,long,5175.63,5174.85,5179.458,5174.85,SL,4.907692307693294,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-10T15:29:00+00:00,2026-03-10T15:29:00+00:00,long,5179.36,5177.46,5184.161538461539,5179.36,BE,2.5271255060737294,0.0,0.0,Setup A,Pattern 2,PIN_BAR,True,1
2026-03-16T05:01:00+00:00,2026-03-16T05:01:00+00:00,short,5016.36,5018.54,5009.326666666667,5018.54,SL,3.226299694188949,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-16T05:03:00+00:00,2026-03-16T05:15:00+00:00,short,5012.87,5017.2,4999.878333333333,5017.2,SL,3.0003849114704404,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,13
2026-03-16T05:17:00+00:00,2026-03-16T05:20:00+00:00,short,5012.78,5017.84,4999.878333333333,5017.84,SL,2.549736495388463,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,4
2026-03-16T05:24:00+00:00,2026-03-16T05:30:00+00:00,short,5015.49,5017.24,5009.4580000000005,5009.4580000000005,TP,3.4468571428567105,3.4468571428567105,3.4468571428567105,Setup A,Pattern 1,ENGULFING,False,7
2026-03-16T05:36:00+00:00,2026-03-16T05:37:00+00:00,short,5005.75,5009.09,4989.469999999999,5009.09,SL,4.874251497005972,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,2
2026-03-16T05:44:00+00:00,2026-03-16T05:44:00+00:00,short,5004.76,5006.83,5000.512857142857,5006.83,SL,2.0517598343691024,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-16T06:36:00+00:00,2026-03-16T06:37:00+00:00,short,5012.32,5013.9,4999.621,5013.9,SL,8.037341772152025,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,2
2026-03-16T06:44:00+00:00,2026-03-16T06:44:00+00:00,short,5014.44,5014.99,5011.756666666667,5014.99,SL,4.878787878784721,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-16T06:51:00+00:00,2026-03-16T06:51:00+00:00,short,5019.07,5019.85,5017.49,5017.49,TP,2.025641025639232,2.025641025639232,2.025641025639232,Setup A,Pattern 2,PIN_BAR,False,1
2026-03-16T06:56:00+00:00,2026-03-16T07:01:00+00:00,short,5018.84,5020.64,5010.796666666666,5020.64,SL,4.468518518518424,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,6
2026-03-16T07:03:00+00:00,2026-03-16T07:15:00+00:00,short,5023.41,5026.04,5017.081,5026.04,SL,2.4064638783267913,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,13
2026-03-16T07:21:00+00:00,2026-03-16T07:25:00+00:00,short,5024.57,5026.13,5020.862307692308,5020.862307692308,TP,2.3767258382635017,2.3767258382635017,2.3767258382635017,Setup A,Pattern 2,PIN_BAR,False,5
2026-03-16T07:30:00+00:00,2026-03-16T07:32:00+00:00,short,5021.43,5022.31,5018.780714285714,5021.43,BE,3.01055194805262,0.0,0.0,Setup A,Pattern 2,PIN_BAR,True,3
2026-03-16T07:39:00+00:00,2026-03-16T07:41:00+00:00,short,5018.88,5019.53,5014.8533333333335,5014.8533333333335,TP,6.194871794875224,6.194871794875224,6.194871794875224,Setup A,Pattern 2,PIN_BAR,False,3
2026-03-16T07:47:00+00:00,2026-03-16T08:31:00+00:00,short,5015.8,5018.93,5006.58,5006.58,TP,2.945686900958445,2.945686900958445,2.945686900958445,Setup B,Pattern 3,EVENING_STAR,True,45
2026-03-16T08:48:00+00:00,2026-03-16T08:53:00+00:00,short,5016.91,5017.89,5014.030909090909,5017.89,SL,2.9378478664182213,-1.0,-1.0,Setup A,Pattern 2,PIN_BAR,False,6
2026-03-16T08:56:00+00:00,2026-03-16T09:09:00+00:00,short,5016.96,5020.0,5009.7072727272725,5020.0,SL,2.385765550239337,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,14
2026-03-16T09:12:00+00:00,2026-03-16T09:13:00+00:00,short,5021.39,5022.94,5017.831,5022.94,SL,2.296129032259269,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,2
2026-03-16T09:25:00+00:00,2026-03-16T09:40:00+00:00,short,5027.82,5030.5,5021.8025,5021.8025,TP,2.245335820895251,2.245335820895251,2.245335820895251,Setup A,Pattern 1,ENGULFING,False,16
2026-03-16T09:44:00+00:00,2026-03-16T09:44:00+00:00,short,5023.31,5024.0,5021.8025,5024.0,SL,2.1847826086978155,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,1
2026-03-16T11:32:00+00:00,2026-03-16T11:39:00+00:00,short,4996.01,4998.58,4988.1900000000005,4988.1900000000005,TP,3.0428015564204647,3.0428015564204647,3.0428015564204647,Setup A,Pattern 2,PIN_BAR,False,8
2026-03-16T22:30:00+00:00,2026-03-16T22:30:00+00:00,long,5010.38,5009.76,5016.384166666667,5009.76,SL,9.684139784947844,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,1
2026-03-16T22:37:00+00:00,2026-03-16T22:48:00+00:00,long,5013.74,5008.84,5025.616666666666,5008.84,SL,2.4238095238095876,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,12
2026-03-16T23:55:00+00:00,2026-03-17T01:02:00+00:00,long,5006.29,5004.7,5014.296666666666,5014.296666666666,TP,5.035639412997153,5.035639412997153,5.035639412997153,Setup A,Pattern 2,PIN_BAR,False,6
2026-03-17T01:13:00+00:00,2026-03-17T01:13:00+00:00,long,5004.34,5000.72,5014.296666666666,5004.34,BE,2.750460405156443,0.0,0.0,Setup A,Pattern 2,PIN_BAR,True,1
2026-03-17T01:28:00+00:00,2026-03-17T01:28:00+00:00,long,5001.66,4999.65,5006.6336363636365,4999.65,SL,2.474445952057749,-1.0,-1.0,Setup A,Pattern 1,ENGULFING,False,1
